178 14 4
1.0 0.36842105 -0.57707509 0.43315508 -0.31958762 -0.08695652 0.28965517 0.08438818 -0.35849056 -0.33753943 0.02730375 0.300813 0.17948717 0.47218259 
1.0 0.72105263 -0.53359683 0.45454545 -0.03092783 0.08695652 0.25517241 0.18143459 -0.24528301 -0.01577287 -0.16040955 -0.0406504 0.01098901 0.42938659 
1.0 0.47368421 -0.67193675 0.34759358 -0.03092783 -0.02173913 0.35862068 0.29113924 0.01886792 -0.17350157 -0.09215017 0.05691056 -0.04761904 0.21540656 
1.0 0.66315789 -0.66403162 0.19786096 -0.39175257 -0.17391304 0.59999999 0.51476793 -0.28301886 -0.0851735 0.2662116 0.21951219 0.13553113 1.0 
1.0 0.37368421 -0.06719367 0.28342245 -0.52577319 0.0 0.18620689 0.13502109 -0.8490566 -0.21135646 -0.34812286 -0.21951219 0.53113553 -0.19115549 
1.0 0.59473684 -0.64822134 -0.01604278 -0.44329896 0.2173913 0.39310344 0.19409282 -0.58490566 0.06624605 -0.25426621 -0.00813008 0.78754578 -0.28388017 
1.0 0.0 0.20948616 0.37967914 -0.17525773 -0.30434782 -0.0137931 -0.12658227 -0.54716981 -0.00946372 -0.45051194 -0.10569105 0.64835164 -0.2981455 
1.0 0.41052631 -0.55731225 0.06951871 -0.38144329 -0.32608695 0.12413793 0.07172995 -0.47169811 -0.19242902 -0.56996587 0.02439024 1.0 0.07988587 
1.0 -0.04210526 -0.66007905 0.24064171 -0.25773195 -0.45652173 0.03448275 -0.14345991 -0.50943396 -0.33753943 -0.54778156 -0.00813008 0.72893772 0.0513552 
1.0 0.3 -0.57707509 0.33689839 -0.03092783 -0.4347826 0.06896551 -0.04219409 -0.43396226 -0.21135646 -0.61774744 0.0406504 0.86813186 -0.19115549 
1.0 0.06315789 -0.48221343 0.98930481 0.48453608 0.17391304 0.13793103 -0.01265822 0.28301886 -0.04731861 -0.60750853 0.05691056 0.41391941 -0.21255349 
1.0 0.24210526 -0.59288537 0.34759358 -0.43298969 -0.5 0.28965517 0.09704641 -0.20754716 -0.34384858 -0.3993174 -0.28455284 0.42857142 0.30813124 
1.0 0.19473684 -0.61264822 -0.1657754 -0.34020618 -0.47826086 -0.02068965 -0.21940928 -0.47169811 -0.40694006 -0.5443686 -0.12195121 0.09890109 0.43651925 
1.0 0.49473684 -0.54150197 0.54010695 -0.0927835 -0.19565217 0.35862068 0.10970464 -0.09433962 -0.14826498 -0.45051194 0.25203252 0.56043956 -0.09129814 
1.0 0.57368421 -0.62845849 -0.09090909 -0.44329896 -0.4347826 0.15172413 -0.16033755 -0.50943396 -0.00946372 -0.41638225 -0.08943089 0.69963369 0.07988587 
1.0 0.42105263 -0.69960474 0.43315508 0.22680412 -0.32608695 0.39310344 0.2278481 -0.39622641 0.2429022 -0.24573378 0.15447154 0.05494505 0.43651925 
1.0 0.34210526 -0.63636363 0.06951871 -0.12371134 -0.2173913 0.29655172 0.20253164 -0.66037735 -0.02839116 -0.04095563 -0.00813008 0.17948717 0.76462196 
1.0 0.39473684 -0.56916996 0.06951871 -0.31958762 -0.26086956 -0.00689655 -0.00843881 0.09433962 -0.01577287 -0.56313993 0.21951219 0.17216117 0.01569186 
1.0 0.4368421 -0.68774703 0.43315508 -0.08247422 0.34782608 0.35862068 0.01265822 0.39622641 -0.40694006 -0.29692832 0.25203252 0.26739926 0.36519258 
1.0 0.30526315 -0.58102766 0.37967914 -0.13402061 -0.13043478 -0.05517241 -0.07594936 -0.39622641 -0.28706624 -0.50170648 0.00813008 0.17216117 0.16547788 
1.0 0.28947368 -0.57707509 0.12299465 0.02061855 -0.34782608 0.18620689 0.11392405 -0.50943396 -0.0851735 -0.34812286 -0.08943089 0.61172161 -0.08416547 
1.0 0.18421052 -0.64426877 0.5828877 -0.49484536 -0.13043478 0.11724137 -0.01265822 -0.20754716 -0.40063091 -0.43344709 -0.00813008 0.1062271 -0.14122681 
1.0 0.06315789 -0.6403162 0.27272727 -0.2371134 -0.39130434 0.0137931 -0.11814345 -0.39622641 -0.35015772 -0.49317406 0.0406504 -0.09157509 0.17974322 
1.0 0.07368421 -0.69960474 -0.20855614 -0.49484536 -0.39130434 -0.02068965 -0.02953586 -0.43396226 -0.39432176 -0.58703071 0.13821138 0.04029304 0.05848787 
1.0 0.67894736 0.28458498 0.22994652 -0.73195876 0.26086956 0.39310344 0.1392405 -0.73584905 0.05362776 -0.34812286 -0.33333333 0.65567765 -0.31241084 
1.0 0.33157894 -0.61660079 0.01604278 -0.42268041 0.02173913 0.49655172 0.24472573 -0.20754716 0.21766561 -0.17235494 -0.23577235 0.54578754 -0.26248216 
1.0 0.25263157 0.22529644 -0.18716577 -0.15463917 -0.56521739 0.0137931 -0.01265822 -0.47169811 -0.32492113 -0.4880546 -0.300813 0.26739926 0.07988587 
1.0 0.5 -0.54545454 0.31550802 -0.54639175 -0.32608695 0.56551724 0.35864978 -0.8490566 -0.18611987 -0.29180887 -0.34959349 0.67765567 0.16547788 
1.0 0.16315789 0.28063241 -0.00534759 -0.28865979 -0.28260869 0.14482758 -0.03375527 -0.28301886 -0.21135646 -0.47440273 -0.44715447 0.26739926 -0.42653352 
1.0 0.06315789 -0.59288537 -0.20855614 -0.34020618 -0.19565217 0.39310344 0.12236286 -0.43396226 0.02208201 -0.35836177 -0.34959349 0.52380952 -0.13409415 
1.0 0.67368421 0.30434782 0.15508021 -0.14432989 -0.10869565 0.28965517 -0.02531645 -0.35849056 -0.47003154 -0.32423208 -0.36585365 0.5091575 0.14407988 
1.0 0.76315789 0.12648221 -0.01604278 -0.44329896 -0.30434782 0.56551724 0.19409282 -0.47169811 0.12302839 -0.38225255 -0.08943089 0.58974358 0.12268188 
1.0 0.51052631 -0.62845849 -0.18716577 -0.44329896 -0.32608695 0.46206896 0.28691983 -0.6981132 0.09148264 -0.1774744 -0.300813 0.5091575 0.0085592 
1.0 0.61578947 -0.49407114 0.11229946 -0.15463917 -0.28260869 0.22068965 0.08860759 -0.28301886 0.2429022 -0.16040955 -0.0406504 0.08424908 0.11554921 
1.0 0.53157894 -0.60869565 -0.02673796 -0.29896907 -0.17391304 0.31034482 0.35021097 -0.28301886 0.05362776 0.30034129 0.0406504 0.34065934 0.40085592 
1.0 0.06315789 -0.60869565 -0.27272727 -0.81443298 -0.52173913 0.2 0.23628691 -0.8490566 0.57728706 0.0102389 0.0406504 0.2014652 0.24393723 
1.0 0.47368421 -0.6403162 0.3262032 -0.31958762 -0.47826086 0.0137931 0.11814345 -0.66037735 0.18611987 -0.26279863 0.23577235 0.53846153 0.40798858 
1.0 0.46842105 -0.60079051 0.13368983 -0.64948453 -0.10869565 1.0 0.43459915 -0.28301886 -0.07886435 -0.01535836 -0.13821138 0.45787545 0.30099857 
1.0 0.44210526 -0.54150197 0.4117647 -0.3298969 -0.02173913 0.39310344 0.03375527 -0.01886792 -0.19873817 -0.1433447 0.05691056 0.21611721 0.56490727 
1.0 0.42631578 -0.63241106 -0.04812834 -0.40206185 0.04347826 0.11724137 0.08016877 -0.6981132 -0.23659305 -0.22013651 -0.28455284 0.41391941 0.11554921 
1.0 0.33157894 -0.60869565 0.17647058 0.02061855 0.0 0.36551724 0.02953586 -0.73584905 0.28706624 -0.15187713 -0.18699186 0.28937728 0.20114122 
1.0 0.67894736 -0.62055335 0.00534759 -0.41237113 0.04347826 0.53103448 0.12236286 -0.50943396 0.02208201 -0.12969283 -0.25203252 0.49450549 -0.0128388 
1.0 0.18947368 -0.51383399 0.4117647 -0.36082474 -0.30434782 0.39310344 0.21940928 -0.32075471 -0.21135646 -0.19453924 -0.0406504 0.15018315 0.41512125 
1.0 0.41578947 -0.72727272 0.21925133 -0.37113402 -0.17391304 0.66896551 0.40506329 -0.7735849 0.02839116 -0.05802047 -0.33333333 0.17216117 0.43651925 
2.0 -0.29473684 -0.92094861 -1.0 -1.0 -0.60869565 -0.31034482 -0.90295358 -0.43396226 -0.99369085 -0.88566552 -0.07317073 -0.59706959 -0.65477888 
2.0 -0.31578947 -0.8577075 -0.01604278 -0.44329896 -0.32608695 -0.26206896 -0.6835443 0.88679245 -1.0 -0.66040955 0.25203252 -0.7069597 -0.42653352 
2.0 -0.15263157 -0.75494071 -0.29411764 -0.36082474 -0.34782608 -0.28275862 -0.5485232 0.50943396 -0.86750788 -0.23720136 -0.18699186 -0.76556776 -0.75463623 
2.0 0.38947368 -0.79841897 -0.40106951 -0.2371134 -0.47826086 -0.2275862 -0.38818565 -0.28301886 -0.79810725 -0.56996587 0.21951219 -0.12820512 -0.49786019 
2.0 -0.29473684 -0.8458498 -0.14438502 -0.13402061 -0.63043478 0.73793103 0.16455696 -0.7735849 -0.07886435 -0.45904436 0.20325203 0.17216117 -0.79743223 
2.0 -0.39999999 -0.71936758 0.25133689 -0.13402061 -0.26086956 -0.37241379 -0.40506329 0.20754716 -0.6088328 -0.71501706 0.57723577 -0.29670329 -0.89015691 
2.0 -0.29473684 -0.81422924 0.28342245 -0.22680412 -0.39130434 -0.00689655 -0.02531645 -0.09433962 0.05362776 -0.43344709 0.15447154 -0.24542124 -0.42938659 
2.0 0.09473684 -0.89328063 -0.63636363 -0.54639175 -0.82608695 0.37931034 0.19831223 -0.50943396 0.17981072 -0.31399317 0.0406504 0.39926739 -0.68045649 
2.0 -0.29473684 -0.83003952 -0.40106951 -0.07216494 -0.82608695 -0.22068965 -0.29957805 -0.47169811 -0.60252365 -0.41979522 0.0406504 0.61904761 -0.66904422 
2.0 0.21578947 -0.92094861 0.06951871 -0.34020618 -0.13043478 0.06896551 -0.5949367 0.58490566 -0.99369085 -0.6774744 -0.12195121 -0.51648351 -0.32667617 
2.0 -0.37894736 -0.82213438 -0.5828877 -0.36082474 0.76086956 -0.39999999 -0.60337552 -0.96226415 0.31861198 -0.73208191 0.300813 0.31868131 -0.37232524 
2.0 -0.3368421 -0.65612648 -0.09090909 0.01030927 -0.28260869 -0.91724137 -0.71308016 -0.09433962 -0.33753943 -0.69795221 -0.30731707 -0.59706959 -0.15549215 
2.0 0.48947368 -0.69565217 0.40106951 0.48453608 -0.65217391 0.35862068 0.06329113 -0.6981132 -0.07886435 -0.64163822 0.4308943 0.38461538 -0.81169757 
2.0 0.29473684 -0.63636363 -0.05882352 0.38144329 -0.63043478 -0.37931034 -0.3670886 -0.47169811 -0.6088328 -0.58020477 -0.18699186 0.1062271 -0.72325249 
2.0 0.03157894 -0.63241106 0.3262032 1.0 0.5 0.59999999 0.07594936 -0.6981132 -0.02208201 -0.64675767 0.34959349 0.63369963 0.0085592 
2.0 -0.51052631 -0.86166007 0.00534759 0.07216494 -0.32608695 0.65517241 -0.24050632 -1.0 -0.21766561 -0.67064846 -0.1707317 0.36263736 -0.13266761 
2.0 -0.66842105 -0.54940711 -0.40106951 -0.44329896 -0.41304347 -0.56551724 -0.48101265 -0.20754716 -0.53312302 -0.56996587 0.21951219 -0.36263736 -0.78601997 
2.0 0.05263157 -0.93675889 -0.62566844 -0.44329896 -0.65217391 -0.33103448 -0.28691983 -0.58490566 -0.33753943 -0.43344709 0.15447154 -0.11355311 -0.83737517 
2.0 -0.57368421 -0.15019762 -0.06951871 -0.2371134 -0.08695652 -0.48965517 -0.58649789 0.13207547 -0.65930599 -0.7662116 -0.21951219 -0.08424908 -0.68330955 
2.0 -0.31578947 -0.90118577 -0.36898395 -0.5670103 0.4347826 -0.36551724 -0.36286919 -0.16981132 0.48264984 -0.63822525 -0.05691056 -0.23809523 -0.32667617 
2.0 -0.12105263 0.23715415 0.11229946 0.27835051 -0.32608695 0.27586206 -0.06751054 0.13207547 -0.02839116 -0.77986348 0.15447154 0.36263736 -0.73609129 
2.0 -0.48947368 -0.92885375 -0.31550802 -0.13402061 -0.65217391 -0.00689655 -0.18987341 -0.35849056 -0.35646687 -0.79180887 0.46341463 0.35531135 -1.0 
2.0 -0.11052631 -0.57707509 -0.10160427 -0.15463917 -0.65217391 -0.15862068 -0.07594936 -0.50943396 -0.14195583 -0.55290102 0.10569105 0.36996336 -0.37803138 
2.0 -0.44736842 -0.8458498 0.22994652 0.38144329 -0.82608695 -0.29655172 -0.47679324 0.01886792 -0.37539432 -0.84300341 0.34959349 0.06227106 -0.49786019 
2.0 0.06315789 0.23320158 0.02673796 0.22680412 -0.67391304 -0.53793103 -0.47257383 0.81132075 -0.23659305 -0.3993174 -0.41463414 -0.45787545 -0.66191155 
2.0 -0.57368421 -0.94071146 0.30481283 -0.2371134 -0.47826086 -0.15862068 -0.21097046 -0.66037735 0.22397476 -0.69795221 -0.49593495 0.32600732 -0.65477888 
2.0 -0.1368421 -0.90513833 -0.05882352 -0.2371134 -0.36956521 -0.15862068 -0.32489451 -0.35849056 -0.33753943 -0.77133105 0.21951219 0.38461538 -0.75463623 
2.0 -0.40526315 -0.65612648 0.01604278 0.25773195 -0.56521739 -0.44827586 -0.43037974 0.13207547 -0.27444794 -0.80034129 0.38211382 -0.27472527 -0.69044222 
2.0 -0.67368421 -0.63241106 0.34759358 0.58762886 -0.60869565 -0.35172413 -0.46413502 0.01886792 -0.41324921 -0.77474402 0.4308943 0.42124542 -0.59486447 
2.0 -0.67894736 -0.47826086 0.17647058 0.13402061 -0.69565217 -0.33103448 -0.43037974 0.32075471 -0.40694006 -0.74061433 -0.15447154 0.08424908 -0.42653352 
2.0 -0.44736842 -0.76679841 0.00534759 0.34020618 -1.0 -0.15862068 -0.47257383 0.09433962 -0.38801261 -0.9215017 -0.0406504 0.42124542 -0.50499286 
2.0 -0.44736842 -0.56916996 0.02673796 -0.18556701 -0.76086956 -0.57241379 -0.51054852 0.47169811 -0.22397476 -0.80887372 -0.02439024 -0.26739926 -0.71184022 
2.0 -0.48947368 -0.69565217 0.13368983 0.17525773 -0.65217391 -0.67586206 -0.61603375 0.39622641 -0.23028391 -0.60409556 -0.07317073 0.01098901 -0.75463623 
2.0 -0.12631578 -0.68774703 -0.03743315 0.04123711 -0.78260869 -0.72413793 -0.52742616 0.6981132 -0.23659305 -0.69795221 -0.21951219 -0.42124542 -0.69044222 
2.0 -0.3368421 -0.17391304 -0.0802139 -0.2371134 -0.60869565 0.0137931 -0.19409282 -0.54716981 -0.00315457 -0.85153583 0.08943089 0.48717948 -0.98288159 
2.0 -0.68947368 -0.50592885 -0.01604278 -0.2371134 -0.39130434 0.40689655 -0.18987341 -0.8490566 -0.40694006 -0.66382252 0.10569105 0.23809523 -0.90442225 
2.0 -0.24210526 -0.6916996 -0.10160427 -0.13402061 1.0 0.04827586 -0.185654 -0.28301886 0.81072555 -0.77474402 0.10569105 -0.003663 -0.0599144 
2.0 -0.58947368 -0.45454545 0.47593582 0.12371134 0.39130434 -0.57241379 -0.72573839 -0.96226415 -0.27444794 -0.79180887 -0.23577235 -0.27472527 -0.50499286 
2.0 -0.3368421 -0.73517786 -0.33689839 -0.44329896 -0.67391304 0.08275862 -0.08860759 -0.39622641 -0.14195583 -0.72354948 0.21951219 0.07692307 -0.78601997 
2.0 -0.29473684 -0.86956521 -0.20855614 -0.18556701 -0.60869565 0.75172413 0.43881856 -0.58490566 -0.02839116 -0.45051194 -0.08943089 0.09890109 -0.45506419 
2.0 -0.3368421 -0.03952569 -0.09090909 -0.2371134 -0.60869565 0.28965517 0.11814345 0.20754716 0.51419558 -0.82593856 0.52845528 0.14285714 -0.8174037 
2.0 -0.44736842 -0.47035573 -0.63636363 -0.28865979 -0.41304347 -0.13793103 -0.2278481 -0.50943396 -0.37539432 -0.6552901 0.28455284 0.23809523 -0.38373751 
2.0 -0.17368421 -0.76284584 -0.42245989 -0.18556701 -0.60869565 -0.67586206 -0.56962025 -0.39622641 -0.40694006 -0.80034129 -0.08943089 0.09890109 -0.59486447 
2.0 -0.31052631 -0.32411067 0.17647058 0.07216494 -0.39130434 0.08965517 -0.25316455 -0.20754716 -0.43217665 -0.74061433 -0.47967479 0.54578754 -0.77175463 
2.0 -0.58421052 -0.61264822 -0.44385026 -0.08247422 -0.65217391 0.04827586 -0.45147679 -0.09433962 -0.36277602 -0.86689419 -0.25203252 -0.14285714 -0.8045649 
2.0 -0.22105263 -0.60869565 -0.33689839 0.02061855 -0.67391304 -0.15862068 -0.33333333 -0.28301886 -0.32492113 -0.71672354 -0.08943089 0.68498168 -0.43794579 
2.0 -0.26842105 -0.28458498 -0.02673796 0.17525773 -0.56521739 -0.51724137 -0.3670886 1.0 -0.36277602 -0.75767918 -0.38211382 0.48717948 -0.94721825 
2.0 -0.35789473 -0.60869565 -0.18716577 -0.13402061 -0.78260869 -0.53793103 -0.28691983 -0.09433962 -0.23028391 -0.63822525 -0.15447154 0.39194139 -0.66904422 
2.0 -0.11052631 -0.60079051 -0.01604278 0.22680412 -0.69565217 -0.72413793 -0.40084388 0.32075471 -0.23028391 -0.6552901 -0.34959349 -0.15750915 -0.70042796 
2.0 -0.37368421 -0.78260869 -0.37967914 -0.13402061 -0.52173913 -0.04827586 -0.28270042 -0.01886792 0.05362776 -0.75767918 -0.38211382 0.28205128 -0.95149786 
2.0 -0.69473684 -0.75889328 0.43315508 -0.03092783 -0.47826086 0.2137931 0.08860759 -0.39622641 0.31230283 -0.7662116 -0.21951219 0.45787545 -0.42653352 
2.0 -0.77368421 0.18577075 -0.50802139 -0.08247422 -0.19565217 0.51724137 -0.05485232 -0.58490566 1.0 -0.72354948 -0.5609756 0.12820512 -0.59486447 
2.0 -0.21578947 -0.33201581 -0.13368983 0.07216494 -0.60869565 0.08275862 -0.185654 -0.50943396 -0.48895899 -0.8771331 -0.31707317 0.1062271 -0.93295292 
2.0 -0.61578947 -0.23320158 0.66844919 -0.03092783 -0.28260869 -0.46896551 -0.28691983 0.7735849 -0.59621451 -0.56996587 0.21951219 -0.09890109 -0.53067047 
2.0 -0.79999999 -1.0 0.21925133 0.07216494 -0.60869565 0.03448275 -0.29535864 0.09433962 -0.35015772 -0.69283276 0.00813008 -0.23809523 -0.77746077 
2.0 -0.44736842 -0.743083 0.21925133 0.22680412 -0.69565217 0.08965517 -0.17721518 0.13207547 -0.60252365 -0.72354948 -0.26829268 0.4065934 -0.84736091 
2.0 -1.0 -0.69565217 -0.10160427 0.12371134 -0.67391304 0.02068965 -0.2278481 0.47169811 0.00946372 -0.89419795 1.0 0.17216117 -0.81597717 
2.0 -0.58421052 -0.71146245 -0.3262032 0.05154639 -0.65217391 -0.31034482 -0.46835443 -0.35849056 -0.29337539 -0.88566552 -0.23577235 0.5091575 -0.69044222 
2.0 -0.26842105 -0.65612648 -0.11229946 0.22680412 -0.17391304 -0.29655172 -0.26160337 -0.20754716 -0.2429022 -0.86689419 -0.05691056 0.23809523 -0.90442225 
2.0 -0.08421052 0.0632411 -0.33689839 -0.44329896 -0.78260869 -0.55172413 -0.61603375 0.13207547 -0.73501577 -0.63822525 -0.64227642 -0.37728937 -0.86590584 
2.0 -0.48947368 0.0632411 -0.31550802 -0.13402061 -0.63043478 -0.29655172 -0.45147679 -0.09433962 -0.07886435 -1.0 -0.26829268 0.3040293 -0.59201141 
2.0 -0.77894736 -0.34387351 0.13368983 -0.03092783 -0.4347826 0.32413793 0.03375527 -0.28301886 -0.10410094 -0.66382252 -0.47967479 0.55311355 -0.50499286 
2.0 -0.72105263 -0.48221343 1.0 0.84536082 0.06521739 0.51724137 1.0 0.28301886 -0.07886435 -0.19453924 -0.26829268 0.77289377 -0.73323823 
2.0 -0.26842105 0.45849802 0.46524064 0.63917525 -0.30434782 -0.15862068 -0.24472573 0.13207547 -0.17981072 -0.86348122 -0.28455284 0.35531135 -0.87589158 
2.0 0.06315789 1.0 -0.17647058 0.12371134 -0.65217391 0.13103448 -0.02531645 -0.35849056 0.00946372 -0.77474402 -0.59349593 0.34065934 -0.85449358 
2.0 -0.55789473 0.41106719 0.10160427 0.07216494 -0.73913043 0.29655172 0.13502109 -0.6981132 0.57728706 -0.74061433 -0.5609756 0.73626373 -0.85449358 
2.0 -0.45263157 -0.43873517 -0.13368983 0.07216494 -0.67391304 0.11724137 -0.02531645 -0.09433962 -0.40694006 -0.74744027 -0.38211382 0.47252747 -0.85734664 
2.0 -0.26315789 -0.68774703 -0.00534759 0.12371134 -0.65217391 0.2137931 0.185654 -0.01886792 -0.14195583 -0.54607508 -0.65853658 0.15018315 -0.89443651 
2.0 -0.6 -0.45059288 0.51871657 0.84536082 -0.52173913 -0.20689655 -0.19831223 0.6981132 -0.14826498 -0.70648464 -0.20325203 -0.14285714 -0.73181169 
2.0 -0.29473684 -0.64822134 0.00534759 0.43298969 -0.60869565 -0.14482758 -0.10970464 0.01886792 -0.0599369 -0.85665529 -0.33333333 0.1062271 -0.90870185 
2.0 -0.46842105 0.40711462 0.09090909 0.17525773 -0.78260869 -0.2275862 -0.40506329 0.09433962 -0.40694006 -0.77474402 -0.49593495 -0.04761904 -0.56918687 
3.0 -0.0368421 -0.75889328 0.02673796 -0.2371134 0.13043478 -0.63448275 -0.61603375 -0.6981132 -0.66561514 -0.51877133 -0.54471544 -0.98534798 -0.49786019 
3.0 -0.02631578 -0.11067193 0.11229946 -0.03092783 -0.26086956 -0.77931034 -0.62869198 -0.58490566 -0.73501577 -0.29692832 -0.57723577 -0.89010989 -0.64051355 
3.0 -0.06315789 -0.37944664 0.11229946 0.38144329 -0.39130434 -0.88275862 -0.6835443 -0.47169811 -0.73501577 -0.24573378 -0.70731707 -0.93406593 -0.59771754 
3.0 -0.12105263 0.11067193 0.06951871 0.12371134 -0.2173913 -0.50344827 -0.6371308 -0.8490566 -0.72870662 -0.36518771 -0.51219512 -0.98534798 -0.5406562 
3.0 -0.22105263 -0.80237154 -0.04812834 -0.28865979 -0.67391304 -0.29655172 -0.89873417 0.7735849 -0.47003154 -0.2883959 -0.5609756 -0.82417582 -0.46932952 
3.0 -0.17368421 -0.3201581 -0.10160427 -0.18556701 -0.47826086 -0.55862068 -0.8649789 0.88679245 -0.66561514 -0.00682593 -0.59349593 -0.77289377 -0.40513552 
3.0 -0.35789473 0.57312252 0.26203208 0.07216494 -0.58695652 -0.72413793 -0.94514767 0.50943396 -0.75394321 -0.56143344 -0.5609756 -1.0 -0.36947218 
3.0 -0.21052631 0.88537549 0.36898395 0.48453608 -0.4347826 -0.44137931 -0.89029535 0.88679245 -0.56466876 -0.36518771 -0.44715447 -0.69230769 -0.66191155 
3.0 0.29473684 0.12648221 -0.11229946 -0.08247422 -0.60869565 -0.55862068 -0.94092827 0.6981132 -0.70347003 -0.24573378 -0.46341463 -0.59706959 -0.56918687 
3.0 -0.04736842 -0.12252964 0.33689839 0.38144329 -0.32608695 -0.07586206 -0.89029535 0.50943396 -0.74763406 -0.37883959 -0.33333333 -0.35531135 -0.55492154 
3.0 0.0 -0.18181818 0.43315508 0.07216494 -0.4347826 -0.6137931 -0.93248945 0.50943396 -0.78548895 -0.43344709 -0.52845528 -0.23809523 -0.5406562 
3.0 0.22631578 -0.28063241 0.05882352 -0.03092783 -0.58695652 -0.71034482 -0.93248945 -0.09433962 -0.85488958 -0.26279863 -0.64227642 -0.12087912 -0.28388017 
3.0 0.31052631 -0.03952569 0.45454545 0.3298969 -0.41304347 -0.60689655 -0.92405063 0.39622641 -0.91167192 -0.47610921 -0.33333333 -0.42124542 -0.65477888 
3.0 0.36315789 0.66403162 0.05882352 -0.03092783 -0.52173913 -0.29655172 -0.80590717 0.28301886 -0.61514195 -0.46757679 -0.300813 -0.42857142 -0.61198288 
3.0 -0.35789473 0.24110671 -0.10160427 -0.18556701 -0.08695652 -0.72413793 -0.81434599 -0.39622641 -0.53943217 0.18259385 -0.72357723 -0.46520146 -0.17689015 
3.0 0.12105263 0.11857707 -0.15508021 0.07216494 -0.30434782 -0.64137931 -0.9113924 0.13207547 -0.4384858 -0.53583617 -0.80487804 -0.69963369 -0.21255349 
3.0 0.5 0.69960474 -0.06951871 -0.03092783 -0.78260869 -1.0 -1.0 0.01886792 -0.82965299 -0.38225255 -0.83739837 -0.95604395 -0.8045649 
3.0 -0.03157894 0.52964426 0.19786096 0.12371134 -0.65217391 -0.50344827 -0.86919831 0.28301886 -0.71608832 0.08703071 -0.90243902 -0.56776556 -0.50499286 
3.0 0.20526315 -0.0118577 0.09090909 0.12371134 -0.52173913 -0.34482758 -0.82278481 0.20754716 -0.47003154 0.21843003 -0.88617886 -0.74358974 -0.46932952 
3.0 0.07894736 0.24901185 0.06951871 0.12371134 -0.06521739 -0.70344827 -0.55696202 -0.20754716 -0.53943217 0.38566552 -0.85365853 -0.95604395 -0.61198288 
3.0 0.3 -0.05928853 0.34759358 0.38144329 0.15217391 -0.71034482 -0.48101265 -0.66037735 -0.47003154 0.24914675 -0.82113821 -0.97802197 -0.68330955 
3.0 -0.07368421 -0.23715415 0.19786096 0.17525773 -0.08695652 -0.65517241 -0.56962025 -0.58490566 -0.46372239 0.62457337 -1.0 -0.85347985 -0.71184022 
3.0 0.09473684 -0.54150197 0.48663101 0.53608247 0.0 -0.15862068 -0.60337552 -0.50943396 -0.27444794 -0.00682593 -0.78861788 -0.95604395 -0.79029957 
